Name,Busy,Idle,Tasks,Cost
r2,27,21,4,0.0
r3,46,2,7,0.0
r1,25,17,6,0.0
r2,32,10,6,0.0
r3,39,3,6,0.0
r1,23,1,5,0.0
r2,23,1,4,0.0
r3,16,8,3,0.0
r1,8,10,1,0.0
r2,18,0,3,0.0
r3,18,0,4,0.0
r1,7,28,3,0.0
r2,23,12,3,0.0
r3,35,0,6,0.0
r1,31,19,5,0.0
r2,46,4,7,0.0
r3,34,16,6,0.0
r1,36,0,7,0.0
r2,24,12,4,0.0
r3,8,28,2,0.0
r1,37,13,6,0.0
r2,28,22,5,0.0
r3,37,13,5,0.0
r1,55,7,9,0.0
r2,42,20,7,0.0
r3,33,29,6,0.0
r1,34,20,5,0.0
r2,34,20,6,0.0
r3,48,6,8,0.0
r1,17,11,4,0.0
r2,28,0,6,0.0
r3,13,15,2,0.0
r1,4,16,2,0.0
r2,20,0,5,0.0
r3,15,5,4,0.0
r1,16,22,3,0.0
r2,28,10,5,0.0
r3,30,8,5,0.0
r1,36,10,6,0.0
r2,40,6,6,0.0
r3,39,7,6,0.0
r1,39,5,6,0.0
r2,37,7,6,0.0
r3,22,22,4,0.0
r1,4,16,2,0.0
r2,13,7,3,0.0
r3,16,4,3,0.0
r1,36,8,5,0.0
r2,20,24,2,0.0
r3,34,10,5,0.0
r1,46,1,7,0.0
r2,28,19,5,0.0
r3,32,15,6,0.0
r1,4,22,2,0.0
r2,16,10,3,0.0
r3,23,3,4,0.0
r1,34,9,5,0.0
r2,43,0,7,0.0
r3,36,7,6,0.0
r1,28,15,5,0.0
r2,39,4,7,0.0
r3,42,1,8,0.0
r1,21,7,4,0.0
r2,15,13,2,0.0
r3,28,0,5,0.0
r1,24,23,5,0.0
r2,21,26,3,0.0
r3,40,7,6,0.0
r1,51,0,8,0.0
r2,44,7,6,0.0
r3,40,11,7,0.0
r1,15,10,3,0.0
r2,15,10,2,0.0
r3,12,13,3,0.0
r1,42,5,6,0.0
r2,29,18,4,0.0
r3,35,12,6,0.0
r1,23,10,5,0.0
r2,22,11,6,0.0
r3,16,17,4,0.0
r1,17,12,3,0.0
r2,12,17,3,0.0
r3,27,2,4,0.0
r1,25,0,4,0.0
r2,25,0,4,0.0
r3,15,10,2,0.0
r1,34,0,6,0.0
r2,20,14,4,0.0
r3,18,16,4,0.0
r1,34,17,6,0.0
r2,34,17,5,0.0
r3,32,19,5,0.0
r1,28,0,7,0.0
r2,27,1,6,0.0
r3,24,4,7,0.0
r1,28,0,6,0.0
r2,20,8,4,0.0
r3,9,19,2,0.0
r1,17,0,4,0.0
r2,8,9,2,0.0
r3,7,10,2,0.0
r1,31,16,6,0.0
r2,20,27,3,0.0
r3,40,7,6,0.0
r1,14,29,4,0.0
r2,37,6,6,0.0
r3,35,8,5,0.0
r1,46,0,7,0.0
r2,43,3,6,0.0
r3,43,3,6,0.0
r1,41,2,7,0.0
r2,43,0,8,0.0
r3,23,20,5,0.0
r1,24,12,3,0.0
r2,36,0,5,0.0
r3,27,9,4,0.0
r1,43,11,6,0.0
r2,54,0,7,0.0
r3,34,20,4,0.0
r1,47,5,9,0.0
r2,31,21,7,0.0
r3,18,34,3,0.0
r1,28,12,4,0.0
r2,27,13,4,0.0
r3,32,8,5,0.0
r1,50,4,9,0.0
r2,30,24,5,0.0
r3,40,14,8,0.0
r1,31,18,5,0.0
r2,45,4,7,0.0
r3,21,28,4,0.0
r1,55,0,8,0.0
r2,43,12,7,0.0
r3,26,29,5,0.0
r1,43,3,9,0.0
r2,35,11,7,0.0
r3,39,7,8,0.0
r1,8,11,2,0.0
r2,17,2,4,0.0
r3,12,7,2,0.0
r1,23,22,4,0.0
r2,32,13,6,0.0
r3,38,7,7,0.0
r1,32,10,8,0.0
r2,26,16,7,0.0
r3,42,0,10,0.0
r1,15,11,3,0.0
r2,23,3,6,0.0
r3,16,10,5,0.0
r1,19,17,4,0.0
r2,28,8,4,0.0
r3,22,14,3,0.0
r1,33,8,8,0.0
r2,28,13,5,0.0
r3,30,11,6,0.0
r1,26,0,4,0.0
r2,23,3,4,0.0
r3,16,10,3,0.0
r1,13,14,3,0.0
r2,25,2,4,0.0
r3,9,18,2,0.0
r1,20,9,4,0.0
r2,5,24,3,0.0
r3,16,13,4,0.0
r1,28,13,5,0.0
r2,41,0,6,0.0
r3,39,2,5,0.0
r1,37,10,5,0.0
r2,38,9,5,0.0
r3,29,18,4,0.0
r1,36,17,7,0.0
r2,33,20,6,0.0
r3,27,26,5,0.0
r1,20,11,5,0.0
r2,24,7,6,0.0
r3,13,18,5,0.0
r1,33,3,5,0.0
r2,22,14,4,0.0
r3,36,0,6,0.0
r1,36,10,6,0.0
r2,21,25,3,0.0
r3,26,20,5,0.0
r1,25,26,6,0.0
r2,49,2,8,0.0
r3,47,4,8,0.0
r1,34,3,5,0.0
r2,24,13,3,0.0
r3,20,17,3,0.0
r1,23,12,4,0.0
r2,16,19,3,0.0
r3,22,13,4,0.0
r1,42,15,6,0.0
r2,57,0,9,0.0
r3,19,38,4,0.0
r1,20,9,6,0.0
r2,19,10,4,0.0
r3,24,5,5,0.0
r1,22,29,5,0.0
r2,41,10,6,0.0
r3,42,9,8,0.0
r1,36,22,7,0.0
r2,40,18,8,0.0
r3,35,23,5,0.0
r1,9,20,2,0.0
r2,29,0,6,0.0
r3,12,17,3,0.0
r1,23,20,5,0.0
r2,43,0,10,0.0
r3,21,22,7,0.0
r1,46,0,7,0.0
r2,46,0,7,0.0
r3,46,0,8,0.0
r1,43,5,8,0.0
r2,44,4,9,0.0
r3,30,18,7,0.0
r1,27,17,6,0.0
r2,23,21,5,0.0
r3,31,13,6,0.0
r1,22,10,3,0.0
r2,16,16,2,0.0
r3,16,16,2,0.0
r1,11,12,3,0.0
r2,23,0,4,0.0
r3,5,18,1,0.0
r1,56,3,8,0.0
r2,36,23,5,0.0
r3,46,13,6,0.0
r1,8,16,2,0.0
r2,19,5,4,0.0
r3,18,6,4,0.0
r1,21,15,4,0.0
r2,16,20,3,0.0
r3,24,12,4,0.0
r1,21,4,3,0.0
r2,13,12,2,0.0
r3,25,0,4,0.0
r1,39,0,8,0.0
r2,18,21,3,0.0
r3,32,7,7,0.0
r1,44,4,6,0.0
r2,14,34,2,0.0
r3,38,10,4,0.0
r1,25,17,4,0.0
r2,34,8,5,0.0
r3,15,27,2,0.0
r1,24,17,4,0.0
r2,40,1,7,0.0
r3,25,16,5,0.0
r1,5,28,1,0.0
r2,28,5,4,0.0
r3,31,2,4,0.0
r1,26,10,6,0.0
r2,33,3,5,0.0
r3,36,0,7,0.0
r1,3,21,2,0.0
r2,24,0,5,0.0
r3,22,2,5,0.0
r1,21,9,4,0.0
r2,17,13,4,0.0
r3,30,0,6,0.0
r1,20,38,4,0.0
r2,48,10,8,0.0
r3,46,12,7,0.0
r1,24,16,4,0.0
r2,28,12,5,0.0
r3,21,19,4,0.0
r1,31,19,4,0.0
r2,50,0,6,0.0
r3,42,8,5,0.0
r1,15,8,4,0.0
r2,23,0,4,0.0
r3,23,0,5,0.0
r1,17,13,3,0.0
r2,18,12,3,0.0
r3,20,10,3,0.0
r1,41,0,6,0.0
r2,16,25,3,0.0
r3,41,0,6,0.0
r1,36,7,8,0.0
r2,33,10,7,0.0
r3,30,13,7,0.0
r1,37,5,5,0.0
r2,25,17,4,0.0
r3,26,16,4,0.0
r1,24,14,4,0.0
r2,38,0,7,0.0
r3,21,17,4,0.0
r1,27,13,5,0.0
r2,38,2,6,0.0
r3,40,0,6,0.0
r1,45,17,7,0.0
r2,31,31,5,0.0
r3,50,12,8,0.0
r1,23,0,6,0.0
r2,22,1,5,0.0
r3,22,1,6,0.0
r1,44,10,8,0.0
r2,37,17,7,0.0
r3,53,1,9,0.0
r1,37,16,5,0.0
r2,43,10,7,0.0
r3,41,12,6,0.0
r1,18,19,4,0.0
r2,25,12,5,0.0
r3,35,2,7,0.0
r1,29,17,4,0.0
r2,20,26,5,0.0
r3,46,0,7,0.0
r1,21,11,4,0.0
r2,21,11,4,0.0
r3,32,0,6,0.0
r1,34,14,5,0.0
r2,38,10,6,0.0
r3,39,9,6,0.0
r1,25,8,7,0.0
r2,29,4,8,0.0
r3,27,6,8,0.0
r1,19,32,5,0.0
r2,43,8,9,0.0
r3,46,5,9,0.0
r1,19,1,4,0.0
r2,20,0,4,0.0
r3,18,2,3,0.0
r1,40,5,7,0.0
r2,42,3,7,0.0
r3,33,12,7,0.0
r1,29,0,5,0.0
r2,15,14,2,0.0
r3,21,8,4,0.0
r1,29,18,5,0.0
r2,47,0,7,0.0
r3,10,37,2,0.0
r1,27,5,5,0.0
r2,10,22,2,0.0
r3,32,0,6,0.0
r1,26,13,5,0.0
r2,13,26,2,0.0
r3,39,0,7,0.0
r1,25,2,4,0.0
r2,23,4,4,0.0
r3,25,2,4,0.0
r1,18,37,4,0.0
r2,45,10,9,0.0
r3,48,7,7,0.0
r1,29,15,6,0.0
r2,21,23,5,0.0
r3,36,8,8,0.0
r1,28,16,6,0.0
r2,35,9,9,0.0
r3,22,22,6,0.0
r1,18,4,5,0.0
r2,18,4,6,0.0
r3,9,13,2,0.0
r1,29,10,6,0.0
r2,12,27,2,0.0
r3,35,4,6,0.0
r1,23,18,4,0.0
r2,33,8,5,0.0
r3,36,5,7,0.0
r1,16,14,3,0.0
r2,30,0,6,0.0
r3,29,1,5,0.0
r1,32,18,5,0.0
r2,32,18,5,0.0
r3,30,20,4,0.0
r1,24,6,4,0.0
r2,20,10,3,0.0
r3,20,10,3,0.0
r1,39,14,6,0.0
r2,29,24,4,0.0
r3,31,22,5,0.0
r1,12,17,2,0.0
r2,19,10,4,0.0
r3,26,3,5,0.0
r1,20,8,5,0.0
r2,23,5,4,0.0
r3,28,0,6,0.0
r1,33,7,6,0.0
r2,22,18,5,0.0
r3,20,20,4,0.0
r1,43,8,7,0.0
r2,41,10,6,0.0
r3,18,33,3,0.0
r1,25,23,4,0.0
r2,41,7,5,0.0
r3,29,19,4,0.0
r1,4,23,2,0.0
r2,23,4,4,0.0
r3,27,0,5,0.0
r1,28,0,5,0.0
r2,12,16,3,0.0
r3,14,14,3,0.0
r1,25,4,4,0.0
r2,21,8,3,0.0
r3,14,15,3,0.0
r1,15,29,3,0.0
r2,21,23,3,0.0
r3,44,0,7,0.0
r1,29,14,4,0.0
r2,40,3,6,0.0
r3,37,6,6,0.0
r1,28,6,6,0.0
r2,12,22,3,0.0
r3,22,12,5,0.0
r1,24,0,4,0.0
r2,18,6,2,0.0
r3,22,2,4,0.0
r1,16,6,4,0.0
r2,15,7,2,0.0
r3,17,5,3,0.0
r1,21,39,4,0.0
r2,45,15,7,0.0
r3,45,15,8,0.0
r1,16,11,5,0.0
r2,21,6,5,0.0
r3,21,6,5,0.0
r1,27,9,5,0.0
r2,34,2,7,0.0
r3,22,14,4,0.0
r1,5,33,2,0.0
r2,38,0,7,0.0
r3,3,35,2,0.0
r1,13,13,2,0.0
r2,20,6,4,0.0
r3,19,7,4,0.0
r1,23,1,4,0.0
r2,21,3,4,0.0
r3,10,14,4,0.0
r1,46,3,9,0.0
r2,39,10,9,0.0
r3,41,8,9,0.0
r1,29,16,5,0.0
r2,26,19,4,0.0
r3,29,16,4,0.0
r1,28,7,5,0.0
r2,20,15,4,0.0
r3,27,8,5,0.0
r1,27,2,3,0.0
r2,18,11,3,0.0
r3,26,3,3,0.0
r1,19,23,3,0.0
r2,38,4,6,0.0
r3,42,0,7,0.0
r1,39,11,7,0.0
r2,39,11,7,0.0
r3,42,8,8,0.0
r1,35,12,6,0.0
r2,42,5,9,0.0
r3,28,19,5,0.0
r1,41,5,6,0.0
r2,32,14,7,0.0
r3,22,24,4,0.0
r1,51,0,8,0.0
r2,31,20,5,0.0
r3,51,0,8,0.0
r1,17,24,3,0.0
r2,41,0,6,0.0
r3,39,2,6,0.0
r1,25,0,5,0.0
r2,24,1,5,0.0
r3,11,14,3,0.0
r1,47,3,8,0.0
r2,30,20,6,0.0
r3,39,11,7,0.0
r1,11,9,6,0.0
r2,19,1,6,0.0
r3,20,0,7,0.0
r1,37,15,5,0.0
r2,36,16,6,0.0
r3,35,17,4,0.0
r1,42,16,6,0.0
r2,52,6,8,0.0
r3,47,11,7,0.0
r1,29,15,5,0.0
r2,34,10,6,0.0
r3,30,14,6,0.0
r1,36,4,8,0.0
r2,33,7,6,0.0
r3,14,26,4,0.0
r1,20,8,4,0.0
r2,28,0,7,0.0
r3,18,10,4,0.0
r1,27,21,4,0.0
r2,28,20,4,0.0
r3,48,0,8,0.0
r1,30,5,6,0.0
r2,5,30,2,0.0
r3,30,5,6,0.0
r1,13,1,3,0.0
r2,13,1,3,0.0
r3,6,8,2,0.0
r1,31,14,5,0.0
r2,44,1,7,0.0
r3,29,16,5,0.0
r1,37,10,8,0.0
r2,23,24,6,0.0
r3,47,0,9,0.0
r1,26,15,6,0.0
r2,38,3,8,0.0
r3,32,9,7,0.0
r1,30,32,5,0.0
r2,44,18,6,0.0
r3,48,14,6,0.0
r1,21,5,3,0.0
r2,26,0,5,0.0
r3,14,12,3,0.0
r1,29,2,5,0.0
r2,23,8,4,0.0
r3,20,11,3,0.0
r1,15,7,4,0.0
r2,9,13,3,0.0
r3,8,14,2,0.0
r1,18,17,4,0.0
r2,28,7,5,0.0
r3,25,10,4,0.0
r1,30,12,4,0.0
r2,27,15,5,0.0
r3,25,17,4,0.0
r1,21,6,4,0.0
r2,16,11,3,0.0
r3,21,6,4,0.0
r1,10,0,4,0.0
r2,3,7,3,0.0
r3,10,0,3,0.0
r1,51,18,8,0.0
r2,49,20,6,0.0
r3,47,22,7,0.0
r1,26,16,4,0.0
r2,42,0,6,0.0
r3,42,0,6,0.0
r1,26,18,6,0.0
r2,38,6,8,0.0
r3,37,7,8,0.0
r1,26,10,5,0.0
r2,21,15,6,0.0
r3,29,7,6,0.0
r1,16,4,6,0.0
r2,5,15,2,0.0
r3,13,7,6,0.0
r1,40,5,9,0.0
r2,26,19,7,0.0
r3,41,4,9,0.0
r1,37,11,6,0.0
r2,23,25,5,0.0
r3,45,3,7,0.0
r1,30,20,4,0.0
r2,42,8,5,0.0
r3,40,10,5,0.0
r1,19,22,3,0.0
r2,41,0,7,0.0
r3,25,16,5,0.0
r1,9,18,3,0.0
r2,16,11,3,0.0
r3,19,8,5,0.0
r1,12,34,3,0.0
r2,46,0,8,0.0
r3,35,11,6,0.0
r1,19,12,4,0.0
r2,13,18,4,0.0
r3,28,3,5,0.0
r1,39,6,6,0.0
r2,45,0,7,0.0
r3,29,16,5,0.0
r1,25,9,5,0.0
r2,32,2,6,0.0
r3,25,9,5,0.0
r1,32,9,6,0.0
r2,27,14,5,0.0
r3,36,5,5,0.0
r1,10,14,2,0.0
r2,21,3,3,0.0
r3,24,0,4,0.0
r1,13,27,3,0.0
r2,29,11,4,0.0
r3,40,0,6,0.0
r1,22,30,4,0.0
r2,44,8,7,0.0
r3,52,0,8,0.0
r1,7,23,2,0.0
r2,22,8,4,0.0
r3,28,2,5,0.0
r1,25,4,6,0.0
r2,23,6,4,0.0
r3,26,3,6,0.0
r1,13,4,4,0.0
r2,5,12,3,0.0
r3,11,6,5,0.0
r1,52,14,8,0.0
r2,52,14,8,0.0
r3,56,10,8,0.0
r1,30,21,5,0.0
r2,39,12,6,0.0
r3,23,28,4,0.0
r1,16,2,4,0.0
r2,18,0,3,0.0
r3,13,5,3,0.0
r1,23,17,4,0.0
r2,24,16,4,0.0
r3,30,10,6,0.0
r1,41,9,7,0.0
r2,38,12,6,0.0
r3,45,5,6,0.0
r1,15,25,2,0.0
r2,37,3,5,0.0
r3,40,0,6,0.0
r1,28,1,7,0.0
r2,25,4,5,0.0
r3,20,9,5,0.0
r1,16,26,4,0.0
r2,34,8,6,0.0
r3,42,0,8,0.0
r1,41,26,6,0.0
r2,57,10,8,0.0
r3,57,10,7,0.0
r1,43,0,6,0.0
r2,32,11,4,0.0
r3,35,8,5,0.0
r1,18,5,5,0.0
r2,13,10,4,0.0
r3,17,6,4,0.0
r1,40,11,6,0.0
r2,36,15,6,0.0
r3,44,7,7,0.0
r1,32,0,5,0.0
r2,16,16,2,0.0
r3,25,7,3,0.0
r1,40,13,7,0.0
r2,35,18,7,0.0
r3,49,4,9,0.0
r1,25,0,6,0.0
r2,10,15,3,0.0
r3,19,6,4,0.0
r1,23,38,3,0.0
r2,45,16,7,0.0
r3,31,30,6,0.0
r1,27,8,4,0.0
r2,22,13,3,0.0
r3,22,13,3,0.0
r1,42,17,6,0.0
r2,43,16,7,0.0
r3,59,0,10,0.0
r1,14,10,4,0.0
r2,24,0,5,0.0
r3,5,19,2,0.0
r1,52,6,8,0.0
r2,50,8,8,0.0
r3,20,38,4,0.0
r1,14,7,4,0.0
r2,7,14,4,0.0
r3,20,1,3,0.0
r1,19,2,4,0.0
r2,9,12,2,0.0
r3,14,7,4,0.0
r1,10,7,3,0.0
r2,9,8,4,0.0
r3,16,1,4,0.0
r1,27,15,5,0.0
r2,24,18,6,0.0
r3,41,1,8,0.0
r1,35,18,7,0.0
r2,49,4,9,0.0
r3,25,28,6,0.0
r1,40,5,7,0.0
r2,41,4,7,0.0
r3,34,11,7,0.0
r1,12,3,4,0.0
r2,5,10,3,0.0
r3,15,0,3,0.0
r1,11,11,3,0.0
r2,18,4,4,0.0
r3,20,2,5,0.0
r1,16,35,3,0.0
r2,33,18,6,0.0
r3,44,7,7,0.0
r1,28,14,4,0.0
r2,27,15,4,0.0
r3,33,9,5,0.0
r1,30,14,5,0.0
r2,40,4,6,0.0
r3,27,17,4,0.0
r1,39,9,9,0.0
r2,45,3,9,0.0
r3,22,26,5,0.0
r1,14,16,5,0.0
r2,18,12,4,0.0
r3,23,7,6,0.0
r1,39,14,5,0.0
r2,48,5,7,0.0
r3,40,13,7,0.0
r1,27,10,5,0.0
r2,19,18,5,0.0
r3,37,0,7,0.0
r1,20,9,5,0.0
r2,17,12,5,0.0
r3,20,9,7,0.0
r1,33,20,6,0.0
r2,40,13,7,0.0
r3,45,8,8,0.0
r1,21,21,5,0.0
r2,40,2,8,0.0
r3,32,10,7,0.0
r1,14,18,5,0.0
r2,31,1,8,0.0
r3,29,3,6,0.0
r1,36,19,7,0.0
r2,31,24,6,0.0
r3,45,10,6,0.0
r1,17,19,5,0.0
r2,33,3,6,0.0
r3,36,0,7,0.0
r1,40,0,6,0.0
r2,22,18,3,0.0
r3,37,3,6,0.0
r1,31,10,6,0.0
r2,33,8,6,0.0
r3,36,5,6,0.0
r1,38,5,8,0.0
r2,27,16,5,0.0
r3,42,1,8,0.0
r1,20,18,3,0.0
r2,10,28,2,0.0
r3,38,0,5,0.0
r1,56,0,9,0.0
r2,34,22,5,0.0
r3,26,30,5,0.0
r1,32,0,5,0.0
r2,19,13,3,0.0
r3,32,0,5,0.0
r1,30,16,4,0.0
r2,36,10,6,0.0
r3,46,0,7,0.0
r1,22,34,3,0.0
r2,40,16,7,0.0
r3,43,13,6,0.0
r1,30,0,5,0.0
r2,22,8,4,0.0
r3,11,19,3,0.0
r1,11,16,4,0.0
r2,26,1,6,0.0
r3,15,12,4,0.0
r1,19,25,4,0.0
r2,27,17,5,0.0
r3,44,0,7,0.0
r1,40,4,9,0.0
r2,24,20,6,0.0
r3,32,12,7,0.0
r1,19,6,4,0.0
r2,20,5,3,0.0
r3,20,5,3,0.0
r1,14,10,4,0.0
r2,24,0,7,0.0
r3,14,10,4,0.0
r1,58,8,9,0.0
r2,49,17,8,0.0
r3,41,25,6,0.0
r1,26,13,6,0.0
r2,12,27,3,0.0
r3,39,0,8,0.0
r1,21,4,5,0.0
r2,15,10,5,0.0
r3,17,8,6,0.0
r1,14,10,3,0.0
r2,24,0,5,0.0
r3,13,11,4,0.0
r1,22,0,4,0.0
r2,17,5,3,0.0
r3,20,2,4,0.0
r1,33,12,7,0.0
r2,27,18,5,0.0
r3,45,0,10,0.0
r1,42,9,8,0.0
r2,27,24,5,0.0
r3,34,17,7,0.0
r1,17,15,4,0.0
r2,28,4,5,0.0
r3,30,2,5,0.0
r1,17,28,5,0.0
r2,39,6,8,0.0
r3,24,21,5,0.0
r1,43,0,6,0.0
r2,35,8,5,0.0
r3,13,30,2,0.0
r1,35,0,6,0.0
r2,28,7,5,0.0
r3,27,8,4,0.0
r1,33,11,4,0.0
r2,16,28,3,0.0
r3,38,6,6,0.0
r1,26,0,6,0.0
r2,17,9,3,0.0
r3,18,8,4,0.0
r1,40,12,7,0.0
r2,36,16,6,0.0
r3,38,14,7,0.0
r1,15,8,3,0.0
r2,5,18,1,0.0
r3,23,0,4,0.0
r1,22,7,5,0.0
r2,19,10,4,0.0
r3,26,3,4,0.0
r1,20,28,4,0.0
r2,48,0,8,0.0
r3,33,15,5,0.0
r1,39,0,7,0.0
r2,33,6,6,0.0
r3,22,17,4,0.0
r1,16,12,2,0.0
r2,12,16,3,0.0
r3,28,0,5,0.0
r1,28,16,5,0.0
r2,38,6,7,0.0
r3,42,2,7,0.0
r1,20,16,6,0.0
r2,36,0,8,0.0
r3,26,10,6,0.0
r1,26,9,7,0.0
r2,19,16,3,0.0
r3,30,5,6,0.0
r1,44,7,6,0.0
r2,36,15,6,0.0
r3,40,11,6,0.0
r1,33,16,5,0.0
r2,31,18,5,0.0
r3,31,18,5,0.0
r1,16,11,3,0.0
r2,10,17,3,0.0
r3,27,0,5,0.0
r1,24,9,5,0.0
r2,21,12,5,0.0
r3,18,15,5,0.0
r1,5,11,3,0.0
r2,8,8,2,0.0
r3,9,7,3,0.0
r1,31,8,7,0.0
r2,21,18,4,0.0
r3,39,0,8,0.0
r1,37,10,5,0.0
r2,34,13,4,0.0
r3,39,8,5,0.0
r1,24,13,3,0.0
r2,14,23,2,0.0
r3,26,11,3,0.0
r1,19,0,4,0.0
r2,8,11,2,0.0
r3,19,0,4,0.0
r1,22,13,3,0.0
r2,19,16,3,0.0
r3,21,14,3,0.0
r1,9,27,2,0.0
r2,28,8,6,0.0
r3,32,4,6,0.0
r1,52,0,8,0.0
r2,31,21,5,0.0
r3,36,16,6,0.0
r1,15,8,3,0.0
r2,19,4,3,0.0
r3,23,0,5,0.0
r1,14,8,4,0.0
r2,10,12,4,0.0
r3,22,0,6,0.0
r1,10,32,2,0.0
r2,42,0,8,0.0
r3,29,13,4,0.0
r1,57,10,8,0.0
r2,28,39,4,0.0
r3,55,12,7,0.0
r1,30,9,5,0.0
r2,32,7,6,0.0
r3,20,19,4,0.0
r1,32,6,6,0.0
r2,38,0,6,0.0
r3,31,7,5,0.0
r1,20,9,3,0.0
r2,14,15,3,0.0
r3,15,14,3,0.0
r1,17,21,5,0.0
r2,31,7,7,0.0
r3,37,1,7,0.0
r1,34,18,7,0.0
r2,44,8,8,0.0
r3,25,27,5,0.0
r1,36,4,4,0.0
r2,31,9,5,0.0
r3,20,20,3,0.0
r1,17,32,4,0.0
r2,45,4,8,0.0
r3,30,19,6,0.0
r1,25,2,4,0.0
r2,25,2,4,0.0
r3,10,17,3,0.0
r1,15,29,4,0.0
r2,37,7,8,0.0
r3,23,21,6,0.0
r1,23,14,5,0.0
r2,27,10,6,0.0
r3,28,9,6,0.0
r1,26,0,5,0.0
r2,20,6,4,0.0
r3,12,14,3,0.0
r1,18,9,3,0.0
r2,24,3,5,0.0
r3,9,18,2,0.0
r1,30,13,5,0.0
r2,43,0,6,0.0
r3,34,9,5,0.0
r1,18,34,4,0.0
r2,44,8,8,0.0
r3,41,11,7,0.0
r1,29,0,7,0.0
r2,26,3,6,0.0
r3,22,7,5,0.0
r1,40,10,5,0.0
r2,31,19,4,0.0
r3,50,0,6,0.0
r1,18,11,3,0.0
r2,26,3,4,0.0
r3,21,8,3,0.0
r1,31,7,7,0.0
r2,32,6,7,0.0
r3,30,8,6,0.0
r1,19,8,4,0.0
r2,16,11,3,0.0
r3,26,1,4,0.0
r1,24,9,4,0.0
r2,31,2,4,0.0
r3,27,6,6,0.0
r1,32,17,5,0.0
r2,36,13,4,0.0
r3,49,0,8,0.0
r1,17,10,4,0.0
r2,7,20,2,0.0
r3,27,0,5,0.0
r1,30,5,6,0.0
r2,31,4,6,0.0
r3,23,12,4,0.0
r1,32,9,6,0.0
r2,37,4,6,0.0
r3,33,8,6,0.0
r1,26,19,6,0.0
r2,29,16,5,0.0
r3,43,2,8,0.0
r1,28,10,7,0.0
r2,37,1,7,0.0
r3,33,5,6,0.0
r1,27,6,4,0.0
r2,18,15,3,0.0
r3,29,4,4,0.0
r1,18,7,3,0.0
r2,15,10,2,0.0
r3,15,10,2,0.0
r1,13,32,2,0.0
r2,22,23,5,0.0
r3,45,0,8,0.0
r1,33,10,5,0.0
r2,35,8,6,0.0
r3,38,5,6,0.0
r1,29,3,6,0.0
r2,6,26,3,0.0
r3,22,10,6,0.0
r1,17,5,4,0.0
r2,0,22,0,0.0
r3,16,6,4,0.0
r1,27,1,6,0.0
r2,28,0,6,0.0
r3,14,14,4,0.0
r1,34,3,6,0.0
r2,27,10,6,0.0
r3,35,2,6,0.0
r1,5,17,2,0.0
r2,21,1,4,0.0
r3,14,8,3,0.0
r1,31,0,8,0.0
r2,25,6,5,0.0
r3,15,16,3,0.0
r1,49,13,8,0.0
r2,38,24,7,0.0
r3,54,8,8,0.0
r1,8,29,2,0.0
r2,28,9,4,0.0
r3,30,7,4,0.0
r1,5,20,2,0.0
r2,21,4,4,0.0
r3,18,7,3,0.0
r1,39,7,6,0.0
r2,32,14,5,0.0
r3,34,12,5,0.0
r1,38,15,6,0.0
r2,36,17,4,0.0
r3,51,2,6,0.0
r1,33,1,5,0.0
r2,34,0,6,0.0
r3,29,5,5,0.0
r1,32,5,5,0.0
r2,20,17,4,0.0
r3,33,4,5,0.0
r1,28,15,5,0.0
r2,36,7,7,0.0
r3,40,3,6,0.0
r1,29,31,5,0.0
r2,45,15,8,0.0
r3,58,2,9,0.0
r1,15,19,3,0.0
r2,25,9,5,0.0
r3,34,0,6,0.0
r1,27,6,4,0.0
r2,17,16,4,0.0
r3,29,4,4,0.0
r1,24,0,6,0.0
r2,19,5,5,0.0
r3,19,5,4,0.0
r1,37,0,5,0.0
r2,17,20,2,0.0
r3,18,19,3,0.0
r1,29,7,7,0.0
r2,29,7,7,0.0
r3,27,9,6,0.0
r1,19,0,5,0.0
r2,10,9,3,0.0
r3,19,0,4,0.0
r1,36,16,6,0.0
r2,34,18,6,0.0
r3,43,9,8,0.0
r1,48,0,7,0.0
r2,42,6,6,0.0
r3,46,2,7,0.0
r1,14,1,4,0.0
r2,15,0,4,0.0
r3,9,6,3,0.0
r1,28,8,6,0.0
r2,27,9,6,0.0
r3,22,14,5,0.0
r1,48,10,6,0.0
r2,40,18,5,0.0
r3,37,21,6,0.0
r1,26,25,5,0.0
r2,10,41,3,0.0
r3,51,0,9,0.0
r1,41,0,8,0.0
r2,32,9,6,0.0
r3,23,18,6,0.0
r1,13,15,3,0.0
r2,28,0,6,0.0
r3,21,7,4,0.0
r1,18,14,3,0.0
r2,32,0,4,0.0
r3,23,9,3,0.0
r1,28,30,5,0.0
r2,46,12,8,0.0
r3,38,20,6,0.0
r1,32,11,6,0.0
r2,38,5,7,0.0
r3,32,11,7,0.0
r1,23,14,4,0.0
r2,37,0,7,0.0
r3,26,11,4,0.0
r1,23,1,5,0.0
r2,13,11,5,0.0
r3,15,9,3,0.0
r1,27,7,4,0.0
r2,25,9,4,0.0
r3,20,14,3,0.0
r1,23,0,7,0.0
r2,14,9,4,0.0
r3,12,11,4,0.0
r1,18,4,4,0.0
r2,14,8,4,0.0
r3,21,1,4,0.0
r1,40,0,6,0.0
r2,16,24,3,0.0
r3,23,17,4,0.0
r1,16,10,3,0.0
r2,26,0,5,0.0
r3,10,16,2,0.0
r1,17,7,4,0.0
r2,24,0,5,0.0
